Bathrooms,Bedrooms,Built Year,Garage Space,Kitchens,Price,Square Feet,Property Type_Condominium,Property Type_Duplex,Property Type_Manufactured Home,Property Type_Multi Family,Property Type_Retail,Property Type_Single Family Residence,Property Type_Townhouse,Property Type_Unimproved Land,Property Type_Warehouse,City_Regina,City_Saskatoon
4,3,2016,2,1,425828,1274,0,0,0,0,1,0,0,0,0,1,0
2,5,1959,1,2,286979,1056,0,0,0,0,0,1,0,0,0,0,1
3,4,2011,2,2,305557,975,0,0,0,0,0,1,0,0,0,1,0
3,3,2017,1,1,370638,1220,0,0,0,0,1,0,0,0,0,1,0
4,4,2014,3,1,1224210,2495,0,0,0,0,1,0,0,0,0,0,1
2,3,1988,1,1,344465,808,0,0,0,0,0,1,0,0,0,0,1
4,5,2001,2,1,999707,3552,0,0,0,0,1,0,0,0,0,0,1
2,3,2013,1,1,478030,1214,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,1,1,385116,1340,0,0,0,0,1,0,0,0,0,1,0
4,4,2022,2,1,750400,2074,0,0,0,0,1,0,0,0,0,0,1
4,4,1983,2,1,464185,1616,0,0,0,0,1,0,0,0,0,1,0
4,4,2022,2,1,447206,1450,0,0,0,0,1,0,0,0,0,0,1
4,5,1968,2,2,541292,2182,0,1,0,0,0,0,0,0,0,1,0
2,2,2014,1,1,216702,818,1,0,0,0,0,0,0,0,0,1,0
1,2,1908,1,1,253118,1214,1,0,0,0,0,0,0,0,0,1,0
4,5,1964,1,3,598140,1416,0,0,0,0,0,1,0,0,0,0,1
1,2,1927,1,1,168439,660,0,0,0,0,0,1,0,0,0,1,0
1,4,1928,1,1,174657,1115,0,0,0,0,0,1,0,0,0,0,1
3,3,2006,2,1,568938,1795,0,0,0,0,1,0,0,0,0,0,1
4,5,1968,2,1,428227,2079,0,0,0,0,0,1,0,0,0,1,0
1,1,1976,1,1,94218,771,1,0,0,0,0,0,0,0,0,1,0
3,3,2002,2,1,423565,1258,0,0,0,0,0,1,0,0,0,1,0
1,0,1915,0,1,105479,670,0,0,0,0,0,1,0,0,0,0,1
2,4,1945,1,1,171343,1088,0,0,0,0,0,1,0,0,0,1,0
4,4,2024,2,2,525946,1482,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,3,1,833623,2227,0,0,0,0,1,0,0,0,0,0,1
1,1,1911,2,1,98079,567,1,0,0,0,0,0,0,0,0,1,0
2,3,2005,1,1,276600,1171,0,0,0,0,1,0,0,0,0,1,0
2,4,1971,2,1,304715,850,0,0,0,0,0,1,0,0,0,1,0
2,3,1959,2,2,273533,1262,0,0,1,0,0,0,0,0,0,0,1
2,2,1997,1,1,329274,1040,0,0,0,0,1,0,0,0,0,1,0
3,4,1960,1,1,698771,2052,0,0,0,0,0,1,0,0,0,1,0
2,4,1971,2,1,304790,850,0,0,0,0,0,1,0,0,0,1,0
3,3,1975,2,1,487032,1381,0,0,0,0,0,1,0,0,0,1,0
2,2,1997,1,1,328476,1040,0,0,0,0,1,0,0,0,0,1,0
4,5,1964,1,3,598148,1416,0,0,0,0,0,1,0,0,0,0,1
2,3,1986,1,1,359837,887,0,0,0,0,0,1,0,0,0,1,0
4,4,1983,2,1,465682,1616,0,0,0,0,1,0,0,0,0,1,0
2,5,1951,2,2,341891,1236,0,0,0,0,0,1,0,0,0,1,0
2,3,1959,2,2,271679,1038,0,0,0,0,0,1,0,0,0,1,0
2,2,2013,1,1,508533,1453,1,0,0,0,0,0,0,0,0,1,0
2,1,1916,1,1,523552,2290,0,0,0,0,0,0,0,0,1,0,1
3,5,1944,1,1,470004,1839,0,0,0,0,1,0,0,0,0,0,1
1,1,1953,1,1,108291,546,0,0,0,0,0,1,0,0,0,1,0
3,3,1932,2,1,828536,2093,0,0,0,0,1,0,0,0,0,0,1
2,4,2010,1,2,329788,1020,0,0,0,0,0,1,0,0,0,1,0
3,5,1984,2,1,508339,1420,0,0,0,0,0,1,0,0,0,0,1
3,3,2007,2,1,391507,1215,0,0,0,0,1,0,0,0,0,0,1
3,5,1985,2,2,618392,1893,0,0,0,0,1,0,0,0,0,0,1
1,3,1950,1,1,239588,966,0,0,0,0,0,1,0,0,0,1,0
1,3,1927,1,1,177651,1161,0,0,0,0,0,1,0,0,0,1,0
1,3,1927,1,1,179723,1161,0,0,0,0,0,1,0,0,0,1,0
1,3,1928,1,1,181867,755,0,0,0,0,0,1,0,0,0,1,0
3,5,1950,2,3,699115,2936,0,0,0,0,1,0,0,0,0,1,0
1,2,1953,1,1,128407,660,0,0,0,0,0,1,0,0,0,1,0
1,2,2012,1,1,248821,1001,0,0,0,0,0,0,1,0,0,0,1
4,5,1968,2,1,568936,2252,0,0,0,0,1,0,0,0,0,0,1
3,4,1975,2,1,597258,1367,0,0,0,0,0,1,0,0,0,0,1
3,4,1960,1,1,698653,2052,0,0,0,0,0,1,0,0,0,1,0
2,5,2014,1,2,431553,1033,0,0,0,0,0,1,0,0,0,1,0
1,1,2010,1,1,274618,1143,1,0,0,0,0,0,0,0,0,0,1
3,4,2014,2,1,428736,1280,0,0,0,0,1,0,0,0,0,1,0
4,3,2013,3,1,648010,1953,0,0,0,0,1,0,0,0,0,1,0
1,4,1912,1,1,335509,1240,0,0,0,0,1,0,0,0,0,1,0
1,2,1999,1,1,198003,1102,1,0,0,0,0,0,0,0,0,1,0
1,1,2020,0,1,470015,730,1,0,0,0,0,0,0,0,0,0,1
4,4,1983,2,1,465047,1616,0,0,0,0,1,0,0,0,0,1,0
3,3,2022,2,1,998046,3096,0,0,0,0,1,0,0,0,0,1,0
3,4,1988,2,1,509006,1167,0,0,0,0,0,1,0,0,0,0,1
2,3,2006,1,1,277628,1191,0,0,0,0,1,0,0,0,0,1,0
4,4,1983,2,1,691395,2000,0,0,0,0,1,0,0,0,0,0,1
2,4,2023,2,2,351110,827,0,0,0,0,0,1,0,0,0,1,0
2,2,2021,1,1,655364,1055,1,0,0,0,0,0,0,0,0,0,1
3,3,2024,1,1,383863,1340,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,1,1,385857,1340,0,0,0,0,1,0,0,0,0,1,0
1,2,1914,1,1,218964,920,0,0,0,0,0,1,0,0,0,0,1
3,4,1986,2,1,376358,1013,0,0,0,0,0,1,0,0,0,1,0
2,5,1974,1,1,309454,1076,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,699316,1619,0,0,0,0,1,0,0,0,0,0,1
1,1,1922,1,1,101379,622,0,0,0,0,0,1,0,0,0,0,1
2,2,1949,2,1,270227,880,0,0,0,0,0,1,0,0,0,0,1
3,4,2020,2,1,679787,1206,0,0,0,0,0,0,1,0,0,0,1
2,4,2010,1,2,331793,1020,0,0,0,0,0,1,0,0,0,1,0
2,4,1913,1,1,281030,1398,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,799262,1752,0,0,0,0,1,0,0,0,0,0,1
2,2,2014,1,1,261047,1023,0,0,0,0,1,0,0,0,0,1,0
2,5,1977,2,2,401456,1026,0,0,0,0,0,1,0,0,0,0,1
2,3,1920,2,1,365563,1386,0,0,0,0,1,0,0,0,0,1,0
2,2,2000,1,1,298266,1270,1,0,0,0,0,0,0,0,0,1,0
2,2,2021,1,1,653868,1055,1,0,0,0,0,0,0,0,0,0,1
1,3,1952,1,1,119059,720,0,0,0,0,0,1,0,0,0,1,0
3,5,1963,2,1,498576,1755,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,494535,1669,0,0,0,0,1,0,0,0,0,0,1
3,3,2013,2,1,580737,2108,0,0,0,0,1,0,0,0,0,1,0
4,5,2023,2,1,851203,2418,0,0,0,0,1,0,0,0,0,0,1
3,5,1993,2,1,389510,1217,0,0,0,0,0,1,0,0,0,0,1
2,2,2007,1,1,269475,843,1,0,0,0,0,0,0,0,0,0,1
1,1,1968,1,1,250866,797,1,0,0,0,0,0,0,0,0,0,1
2,2,1928,1,1,150564,752,0,0,0,0,0,1,0,0,0,1,0
1,2,2000,1,1,230110,935,0,0,0,0,0,0,1,0,0,1,0
3,3,2007,2,1,389084,1215,0,0,0,0,1,0,0,0,0,0,1
2,3,1960,2,1,263210,1040,0,0,0,0,0,1,0,0,0,1,0
2,4,1952,2,1,391878,960,0,0,0,0,0,1,0,0,0,1,0
1,1,1969,1,1,149369,640,1,0,0,0,0,0,0,0,0,0,1
3,3,2011,2,1,469273,1660,0,0,0,0,1,0,0,0,0,1,0
2,2,2012,1,1,271584,943,0,0,0,0,1,0,0,0,0,1,0
1,1,2013,1,1,165323,581,1,0,0,0,0,0,0,0,0,0,1
3,3,1976,1,1,250006,1646,0,0,0,0,0,0,1,0,0,1,0
3,2,1996,1,1,469491,1582,0,0,0,0,1,0,0,0,0,0,1
2,4,1952,1,1,349240,1648,0,0,0,0,0,1,0,0,0,1,0
2,4,1956,2,2,273597,1176,0,0,0,0,0,1,0,0,0,1,0
1,3,1964,1,1,118854,792,0,0,0,0,0,0,1,0,0,1,0
2,5,1958,1,2,366869,1080,0,0,0,0,0,1,0,0,0,0,1
4,4,2014,2,1,479500,1402,0,0,0,0,1,0,0,0,0,1,0
4,4,2014,2,1,788825,2401,0,0,0,0,1,0,0,0,0,0,1
4,5,2014,2,1,725558,1896,0,0,0,0,1,0,0,0,0,0,1
2,2,1920,1,1,319978,1053,0,0,0,0,0,1,0,0,0,1,0
1,3,1912,0,1,235153,1055,0,0,0,0,0,1,0,0,0,0,1
4,5,2004,1,2,375315,2164,0,0,0,0,1,0,0,0,0,1,0
2,4,1970,1,1,373696,1058,0,0,0,0,0,1,0,0,0,0,1
1,2,2011,1,1,209138,904,0,0,0,0,0,0,1,0,0,1,0
3,3,2015,2,1,416479,1471,0,0,0,0,1,0,0,0,0,1,0
2,3,1983,2,1,348708,952,0,0,0,0,0,1,0,0,0,1,0
2,2,1993,1,1,316256,1076,1,0,0,0,0,0,0,0,0,0,1
4,4,2005,2,1,640708,1825,0,0,0,0,1,0,0,0,0,0,1
3,5,1972,2,1,657960,2068,0,0,0,0,0,1,0,0,0,0,1
3,5,1966,0,2,549713,2016,0,1,0,0,0,0,0,0,0,0,1
1,4,1962,1,1,232959,1050,0,0,0,0,0,1,0,0,0,1,0
2,5,1953,2,2,368957,967,0,0,0,0,0,1,0,0,0,1,0
2,2,1997,1,1,331021,1040,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,458253,1515,0,0,0,0,1,0,0,0,0,1,0
4,5,2002,3,1,1270296,3300,0,0,0,0,1,0,0,0,0,1,0
2,3,2023,2,1,491151,1381,0,0,0,0,0,1,0,0,0,1,0
4,5,1968,2,2,539162,2182,0,1,0,0,0,0,0,0,0,1,0
2,3,1984,1,1,600414,2130,1,0,0,0,0,0,0,0,0,0,1
4,5,2013,2,1,1057048,2430,0,0,0,0,1,0,0,0,0,1,0
3,3,2020,2,1,424978,1255,0,0,0,0,1,0,0,0,0,1,0
2,3,1958,1,2,278829,1025,0,0,0,0,0,1,0,0,0,1,0
2,4,1981,1,2,388250,880,0,0,0,0,0,1,0,0,0,0,1
2,5,1974,1,2,351403,807,0,0,0,0,0,1,0,0,0,0,1
4,5,1923,2,2,977821,2326,0,0,0,0,0,1,0,0,0,0,1
2,2,1985,1,1,485496,1616,0,0,0,0,0,0,1,0,0,0,1
2,4,1973,2,1,268674,1296,0,0,0,0,0,1,0,0,0,1,0
3,4,1980,3,2,748312,1877,0,0,0,0,0,1,0,0,0,0,1
2,2,2019,1,1,749317,1132,1,0,0,0,0,0,0,0,0,0,1
1,1,1950,0,1,240603,540,0,0,0,0,0,1,0,0,0,0,1
1,1,1976,1,1,95866,796,1,0,0,0,0,0,0,0,0,1,0
3,3,2019,3,1,995848,2508,0,0,0,0,1,0,0,0,0,0,1
3,4,1987,2,1,511873,1632,0,0,0,0,0,1,0,0,0,1,0
2,3,2023,2,1,488821,1381,0,0,0,0,0,1,0,0,0,1,0
1,1,2012,1,1,228221,753,1,0,0,0,0,0,0,0,0,1,0
4,5,2010,2,1,533411,1573,0,0,0,0,1,0,0,0,0,0,1
2,2,2014,1,1,216887,818,1,0,0,0,0,0,0,0,0,1,0
1,2,1921,2,1,124361,780,0,0,0,0,0,1,0,0,0,1,0
3,3,2014,1,1,370619,1340,0,0,0,0,1,0,0,0,0,0,1
2,3,1975,2,1,219923,1016,0,0,0,0,1,0,0,0,0,1,0
3,3,2021,2,1,561381,1625,0,0,0,0,1,0,0,0,0,0,1
3,3,2013,2,1,581545,2108,0,0,0,0,1,0,0,0,0,1,0
2,3,1973,2,1,150950,1034,0,0,0,0,1,0,0,0,0,1,0
2,2,1996,1,1,391824,1132,1,0,0,0,0,0,0,0,0,0,1
1,4,1969,1,1,278549,913,0,0,0,0,0,1,0,0,0,0,1
1,2,1967,2,1,179888,881,1,0,0,0,0,0,0,0,0,1,0
1,3,1977,1,1,160620,960,0,0,0,0,0,0,1,0,0,1,0
3,4,2014,2,1,429295,1280,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,486174,1523,0,0,0,0,1,0,0,0,0,0,1
4,4,1986,2,2,441872,1585,0,0,0,0,1,0,0,0,0,1,0
2,4,1945,1,1,305817,792,0,0,0,0,0,1,0,0,0,1,0
4,4,2014,3,1,716254,2161,0,0,0,0,1,0,0,0,0,1,0
2,3,2009,1,1,330261,1233,0,0,0,0,0,0,1,0,0,0,1
1,3,1927,1,1,425229,966,0,0,0,0,1,0,0,0,0,0,1
2,2,1990,1,2,184666,1453,1,0,0,0,0,0,0,0,0,1,0
4,4,2014,2,1,479534,1402,0,0,0,0,1,0,0,0,0,1,0
3,4,2020,2,1,679392,1206,0,0,0,0,0,0,1,0,0,0,1
3,3,1969,1,1,329654,1040,0,0,0,0,0,1,0,0,0,0,1
3,4,1976,2,1,225097,1088,0,0,0,0,0,1,0,0,0,0,1
2,3,1951,1,1,260781,852,0,0,0,0,0,1,0,0,0,1,0
1,2,2017,2,1,241794,911,1,0,0,0,0,0,0,0,0,0,1
2,4,1991,2,1,425247,1125,0,0,0,0,0,1,0,0,0,0,1
2,2,1984,1,1,178741,974,0,0,0,0,0,0,1,0,0,1,0
2,4,1963,1,2,318238,1071,0,0,0,0,0,1,0,0,0,1,0
1,2,1982,1,1,173384,850,1,0,0,0,0,0,0,0,0,0,1
3,4,1998,2,1,580117,1722,0,0,0,0,0,1,0,0,0,0,1
4,4,2013,1,1,436776,1803,0,0,0,0,1,0,0,0,0,0,1
2,4,1945,1,1,303901,792,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,650421,1568,0,0,0,0,1,0,0,0,0,0,1
2,3,1928,1,1,276465,1287,0,0,0,0,0,1,0,0,0,1,0
2,4,1971,2,1,306007,850,0,0,0,0,0,1,0,0,0,1,0
1,2,1908,1,1,256404,1214,1,0,0,0,0,0,0,0,0,1,0
3,3,2021,2,1,1601969,2444,1,0,0,0,0,0,0,0,0,0,1
1,3,1971,1,1,116136,899,0,0,1,0,0,0,0,0,0,0,1
2,4,1976,1,1,329682,924,0,0,0,0,0,1,0,0,0,1,0
2,4,1988,2,1,449341,1000,0,0,0,0,0,1,0,0,0,0,1
2,3,1983,1,1,211803,1313,0,0,0,0,0,0,1,0,0,0,1
4,4,2024,2,2,523840,1482,0,0,0,0,1,0,0,0,0,1,0
1,3,1955,2,1,288172,1092,0,0,0,0,0,1,0,0,0,1,0
4,4,1992,2,1,586398,1924,0,0,0,0,1,0,0,0,0,1,0
1,4,1963,1,1,313104,1494,0,0,0,0,0,1,0,0,0,1,0
2,4,1957,2,1,274029,1066,0,0,0,0,0,1,0,0,0,1,0
2,2,2012,1,1,339438,1055,1,0,0,0,0,0,0,0,0,1,0
3,2,2014,1,1,359234,1485,0,0,0,0,0,0,1,0,0,0,1
2,5,1952,1,2,230774,1224,0,0,0,0,0,1,0,0,0,1,0
3,5,1944,1,1,468696,1839,0,0,0,0,1,0,0,0,0,0,1
2,3,2023,2,1,490258,1381,0,0,0,0,0,1,0,0,0,1,0
2,4,1921,2,1,475434,1538,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,3,1,659968,1874,0,0,0,0,1,0,0,0,0,0,1
3,3,1983,2,1,651274,2363,0,0,0,0,1,0,0,0,0,0,1
2,3,1993,2,1,256432,1116,0,0,0,0,1,0,0,0,0,1,0
4,5,2013,2,3,538825,1225,0,0,0,0,0,1,0,0,0,0,1
2,5,1956,1,2,327663,1008,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,1,1,621168,1695,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,701396,1619,0,0,0,0,1,0,0,0,0,0,1
1,1,1984,1,1,499023,980,1,0,0,0,0,0,0,0,0,0,1
1,3,1982,1,1,114683,1260,0,0,1,0,0,0,0,0,0,0,1
4,5,1921,1,2,291937,1907,0,0,0,0,1,0,0,0,0,0,1
2,2,1925,1,1,298170,935,0,0,0,0,0,1,0,0,0,1,0
2,5,1967,2,2,331275,1284,0,0,0,0,0,1,0,0,0,0,1
2,1,2018,1,1,277968,827,0,0,0,0,1,0,0,0,0,0,1
4,5,2017,3,1,831472,2310,0,0,0,0,1,0,0,0,0,0,1
1,2,1979,1,1,170424,990,1,0,0,0,0,0,0,0,0,1,0
4,5,2010,2,1,534836,1573,0,0,0,0,1,0,0,0,0,0,1
2,2,1920,1,1,318675,1053,0,0,0,0,0,1,0,0,0,1,0
3,4,1995,2,1,700211,1852,0,0,0,0,0,1,0,0,0,0,1
1,2,1908,1,1,254701,1214,1,0,0,0,0,0,0,0,0,1,0
3,4,2014,2,1,431012,1280,0,0,0,0,1,0,0,0,0,1,0
4,3,2014,2,1,538484,1515,0,0,0,0,1,0,0,0,0,1,0
4,5,2018,2,1,1249309,2173,0,0,0,0,0,1,0,0,0,1,0
2,3,1973,1,1,154200,1034,0,0,0,0,0,0,1,0,0,1,0
4,5,1963,1,2,539819,1963,0,0,0,0,0,0,0,0,0,0,1
3,4,2020,2,1,678146,1206,0,0,0,0,0,0,1,0,0,0,1
1,2,1928,2,1,220791,888,0,0,0,0,0,1,0,0,0,1,0
4,5,2009,2,1,839588,1968,0,0,0,0,1,0,0,0,0,1,0
3,2,2016,2,1,400191,1074,0,0,0,0,1,0,0,0,0,0,1
3,5,1966,0,2,547196,2016,0,1,0,0,0,0,0,0,0,0,1
1,2,1929,2,1,115662,720,0,0,0,0,0,1,0,0,0,1,0
1,3,1967,1,1,276209,925,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,2,1,545546,1624,0,0,0,0,1,0,0,0,0,1,0
2,3,2024,2,1,551399,1415,0,0,0,0,0,1,0,0,0,1,0
1,2,2001,2,1,211814,745,0,0,0,0,0,0,1,0,0,1,0
1,2,1946,0,1,180584,640,0,0,0,0,0,1,0,0,0,0,1
4,4,2013,3,1,848291,2247,0,0,0,0,1,0,0,0,0,1,0
3,4,1978,1,1,313666,1057,0,0,0,0,0,1,0,0,0,1,0
4,5,1983,2,2,624318,2620,0,0,0,0,0,1,0,0,0,0,1
3,3,1912,1,1,511448,2242,0,0,0,0,1,0,0,0,0,0,1
1,2,1967,1,1,190831,1008,0,0,0,0,0,0,1,0,0,0,1
4,5,2019,3,2,1127674,2730,0,0,0,0,1,0,0,0,0,0,1
2,5,1971,2,2,438083,2148,0,1,0,0,0,0,0,0,0,0,1
4,4,2018,2,1,1388048,2276,0,0,0,0,1,0,0,0,0,0,1
1,2,1979,1,1,170792,990,1,0,0,0,0,0,0,0,0,1,0
3,3,1998,1,1,313765,1113,0,0,0,0,1,0,0,0,0,0,1
2,3,1914,1,1,284308,1475,1,0,0,0,0,0,0,0,0,1,0
1,3,1975,2,1,190367,924,0,0,0,0,0,1,0,0,0,1,0
4,5,2017,3,1,830063,2310,0,0,0,0,1,0,0,0,0,0,1
1,2,1941,1,1,196486,860,0,0,0,0,0,1,0,0,0,1,0
2,5,1952,1,2,228490,1224,0,0,0,0,0,1,0,0,0,1,0
1,2,1983,1,1,160825,825,0,0,0,0,0,0,1,0,0,1,0
1,3,1946,0,1,151005,704,0,0,0,0,0,1,0,0,0,0,1
3,4,2003,2,1,688204,1651,0,0,0,0,0,1,0,0,0,0,1
2,4,1956,1,2,368594,816,0,0,0,0,0,1,0,0,0,0,1
2,3,1955,1,1,315780,1069,0,0,0,0,0,1,0,0,0,1,0
1,3,1924,1,1,243640,1150,0,0,0,0,0,1,0,0,0,1,0
4,4,2007,2,1,549765,1614,0,0,0,0,1,0,0,0,0,0,1
3,4,1963,2,1,381299,1835,0,0,0,0,0,1,0,0,0,1,0
4,3,1978,2,1,655717,2600,0,0,0,0,1,0,0,0,0,0,1
2,4,2023,2,2,349789,827,0,0,0,0,0,1,0,0,0,1,0
4,5,1931,1,2,457983,1447,0,0,0,0,0,1,0,0,0,0,1
3,3,1986,2,1,408774,1506,0,0,0,0,0,1,0,0,0,1,0
1,3,1928,1,1,179821,755,0,0,0,0,0,1,0,0,0,1,0
1,2,1948,1,1,201596,680,0,0,0,0,0,1,0,0,0,0,1
3,4,2005,2,1,476675,1220,0,0,0,0,0,1,0,0,0,1,0
3,3,1995,2,1,1448436,3244,0,0,0,0,0,1,0,0,0,1,0
4,5,2020,2,2,718214,1463,0,0,0,0,0,1,0,0,0,0,1
2,2,2004,1,1,191856,1044,0,0,0,0,1,0,0,0,0,1,0
3,4,1983,2,1,400795,1731,0,0,0,0,1,0,0,0,0,1,0
2,2,2006,1,1,388429,1036,1,0,0,0,0,0,0,0,0,0,1
3,5,1972,1,1,341816,1120,0,0,0,0,0,1,0,0,0,0,1
2,4,1921,2,1,475703,1538,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,486134,1420,0,0,0,0,1,0,0,0,0,0,1
3,4,1969,2,2,629568,2255,0,0,0,0,1,0,0,0,0,1,0
2,2,2006,1,1,390901,1036,1,0,0,0,0,0,0,0,0,0,1
1,3,1913,1,1,60586,720,0,0,0,0,0,1,0,0,0,1,0
1,1,1914,2,1,301200,832,0,0,0,0,0,1,0,0,0,0,1
2,2,2001,2,1,371091,1216,1,0,0,0,0,0,0,0,0,0,1
2,5,1974,2,2,369547,1688,0,0,0,0,0,1,0,0,0,1,0
1,3,1950,1,1,241870,966,0,0,0,0,0,1,0,0,0,1,0
3,5,2024,2,1,667917,2213,0,0,0,0,1,0,0,0,0,1,0
1,2,2023,1,1,429834,1195,0,0,0,0,0,0,1,0,0,1,0
2,4,1961,2,2,314299,1052,0,0,0,0,0,1,0,0,0,1,0
3,5,1985,2,2,618811,1893,0,0,0,0,1,0,0,0,0,0,1
1,1,1971,1,1,150486,650,1,0,0,0,0,0,0,0,0,1,0
4,4,1971,2,1,899141,4370,0,0,0,0,1,0,0,0,0,1,0
1,3,1975,2,1,190696,924,0,0,0,0,0,1,0,0,0,1,0
4,4,1999,2,1,576193,1629,0,0,0,0,1,0,0,0,0,1,0
2,1,2021,1,1,394676,790,0,0,0,0,1,0,0,0,0,0,1
2,3,1993,2,1,254646,1116,0,0,0,0,1,0,0,0,0,1,0
1,2,1984,1,1,166818,883,1,0,0,0,0,0,0,0,0,0,1
4,5,2022,2,2,759683,2239,0,0,0,0,1,0,0,0,0,0,1
1,2,1978,0,1,113441,796,1,0,0,0,0,0,0,0,0,0,1
2,4,1962,2,1,371462,1210,0,0,0,0,0,1,0,0,0,1,0
1,2,1941,1,1,193559,860,0,0,0,0,0,1,0,0,0,1,0
4,5,2015,2,2,688861,1490,0,0,0,0,1,0,0,0,0,0,1
1,3,1920,2,1,253756,1160,0,0,0,0,0,1,0,0,0,0,1
4,3,1987,2,1,528688,1631,0,0,0,0,1,0,0,0,0,0,1
2,2,2012,1,1,308096,1087,1,0,0,0,0,0,0,0,0,1,0
4,5,2011,3,1,2251950,3351,0,0,0,0,0,1,0,0,0,0,1
3,3,2011,1,1,358069,1250,0,0,0,0,1,0,0,0,0,0,1
2,2,1912,2,1,239757,1210,0,0,0,0,0,1,0,0,0,1,0
3,2,2016,2,1,401001,1074,0,0,0,0,1,0,0,0,0,0,1
3,3,1986,2,1,464084,1372,0,0,0,0,0,1,0,0,0,1,0
2,2,2000,2,1,201435,1600,0,0,1,0,0,0,0,0,0,0,1
1,1,2012,1,1,229246,753,1,0,0,0,0,0,0,0,0,1,0
4,5,1988,3,1,2100493,3347,0,0,0,0,1,0,0,0,0,0,1
4,4,2014,2,1,479254,1402,0,0,0,0,1,0,0,0,0,1,0
2,3,1983,2,1,349254,952,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,1,1,827882,1605,0,0,0,0,0,0,1,0,0,0,1
2,3,2013,1,1,209394,1141,0,0,0,0,1,0,0,0,0,1,0
3,3,2013,2,1,829325,2295,0,0,0,0,1,0,0,0,0,0,1
3,4,1987,2,1,510061,1632,0,0,0,0,0,1,0,0,0,1,0
1,1,2012,1,1,260324,829,0,0,0,0,0,0,1,0,0,1,0
4,4,1983,2,1,688287,2000,0,0,0,0,1,0,0,0,0,0,1
1,2,1921,1,1,118135,620,0,0,0,0,0,1,0,0,0,0,1
1,2,2013,2,1,234683,954,0,0,0,0,0,0,1,0,0,0,1
2,2,2016,1,1,224699,938,1,0,0,0,0,0,0,0,0,0,1
3,3,2024,2,1,444083,1485,0,0,0,0,1,0,0,0,0,1,0
4,5,2015,2,3,424181,2584,0,0,0,0,1,0,0,0,0,1,0
3,5,1971,3,1,486056,1776,0,0,0,0,0,1,0,0,0,1,0
4,4,2014,2,2,379983,1450,0,0,0,0,1,0,0,0,0,0,1
2,3,1978,0,1,369315,1320,0,0,0,0,0,1,0,0,0,0,1
2,5,2014,1,2,428509,1033,0,0,0,0,0,1,0,0,0,1,0
2,3,1986,2,1,141332,1399,1,0,0,0,0,0,0,0,0,1,0
2,1,2018,1,1,279787,827,0,0,0,0,1,0,0,0,0,0,1
4,3,2016,2,1,425696,1274,0,0,0,0,1,0,0,0,0,1,0
2,2,1929,2,1,99957,1035,0,0,0,0,0,1,0,0,0,1,0
2,4,1965,2,1,290844,1040,0,0,0,0,0,1,0,0,0,1,0
1,2,1924,1,1,193329,836,0,0,0,0,0,1,0,0,0,1,0
1,3,1922,2,1,198253,1034,0,0,0,0,0,1,0,0,0,1,0
2,5,1959,2,1,448115,1192,0,0,0,0,0,1,0,0,0,1,0
2,3,1959,1,1,223252,768,0,0,0,0,0,1,0,0,0,1,0
3,4,2024,2,1,564168,1830,0,0,0,0,1,0,0,0,0,1,0
2,2,1985,1,1,461708,1952,1,0,0,0,0,0,0,0,0,0,1
4,4,2006,2,1,498981,1722,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,1,1,505933,1526,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,456440,1515,0,0,0,0,1,0,0,0,0,1,0
2,2,1912,2,1,199354,1312,0,0,0,0,1,0,0,0,0,1,0
1,3,1913,1,1,178059,1006,0,0,0,0,0,1,0,0,0,1,0
4,4,1995,2,1,881637,2613,0,0,0,0,1,0,0,0,0,0,1
2,4,1960,2,1,319385,947,0,0,0,0,0,1,0,0,0,0,1
1,3,1952,1,1,310887,1260,0,0,0,0,0,1,0,0,0,0,1
2,4,1974,1,1,245981,1036,0,0,0,0,0,1,0,0,0,1,0
3,4,1984,2,1,651746,1703,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,2,1,485488,1523,0,0,0,0,1,0,0,0,0,0,1
4,5,1915,1,2,688133,2182,0,0,0,0,1,0,0,0,0,0,1
1,1,1979,0,1,76654,653,1,0,0,0,0,0,0,0,0,0,1
1,1,1971,1,1,149515,650,1,0,0,0,0,0,0,0,0,1,0
4,4,2016,1,2,568682,1530,0,0,0,0,1,0,0,0,0,0,1
2,3,2017,1,1,448199,963,0,0,0,0,0,0,1,0,0,1,0
2,3,2015,2,1,350921,1200,0,0,0,0,1,0,0,0,0,0,1
2,3,2011,1,2,219504,858,0,0,0,0,0,1,0,0,0,1,0
